product_name,brand,category,rating,price
Max Rayon Skater Dress,Max,"{'ClothingAccessories': '#25,896', 'WomensDresses': '#546'}",3.2,628.0
Puma Men's Polo Shirt,Unknown,"{'ClothingAccessories': '#8,06,958', 'MensSportsT_ShirtsJerseys': '#6175'}",3.9,928.0
KILLER Men's Slim Jacket,Unknown,"{'ClothingAccessories': '#67,923', 'MensJackets': '#776'}",4.5,2924.0
"Blacksmith Striped Tie, Cufflink, Pocket Square, Socks, Lapel Pin, Tie Clip, Belt, Wallet, Set for Men",BLACKSMITH,"{'ClothingAccessories': '#38,202', 'MensNeckties': '#290'}",3.5,1299.0
612 League Boys' Animal Print Regular Fit T-Shirt,Unknown,"{'ClothingAccessories': '#1,18,760', 'BoysT_Shirts': '#1986'}",3.9,271.0
Mothercare Girls' A-Line Knee Long Dress,Mothercare,"{'ClothingAccessories': '#5,07,148', 'GirlsDressesJumpsuits': '#6848'}",5.0,2335.0
new blue eyes Babydoll [Pack of 3] for Honeymoon Dress with G String for Woman,new blue eyes,"{'ClothingAccessories': '#1,85,656', 'WomensBabydolls': '#551'}",4.0,649.0
Online Bazaar Cotton Women Saree (Includes Blouse Piece),Online Bazaar,"{'ClothingAccessories': '#7,74,899', 'WomensSarees': '#47586'}",5.0,445.0
Aurelia Women's Rayon A-Line Kurta,Unknown,"{'ClothingAccessories': '#54,857', 'WomensKurtasKurtis': '#4564'}",4.7,949.0
Kurtzy Girls 100% Cotton T-Shirts Fancy Tops V Neck Half Sleeve Casual Kids Dress Set of 3,Kurtzy,"{'ClothingAccessories': '#2,12,929', 'GirlsT_Shirts': '#2008'}",3.9,299.0
VIXENWRAP Indigo Blue Solid Babydoll,VIXENWRAP,"{'ClothingAccessories': '#5,48,383', 'WomensBabydolls': '#1350'}",3.0,364.0
Arrow Men's Formal Trousers,Unknown,"{'ClothingAccessories': '#1,43,536', 'MensFormalTrousers': '#1034'}",3.7,839.0
United Colors of Benetton Boys Sweater,Unknown,"{'ClothingAccessories': '#34,912', 'BoysSweaters': '#37'}",5.0,361.0
PrintOctopus Plain Tshirt Men & Women (10+ Colours Available) | Basic Tshirt | Casual T-Shirt | Half Sleeve T-Shirt | Round Neck T Shirt | 100% Cotton T-Shirt | Short Sleeve T Shirt,PrintOctopus,"{'ClothingAccessories': '#1,22,433', 'MensT_Shirts': '#9039'}",3.9,288.0
Ada Faux Georgette Kurta,Ada,"{'ClothingAccessories': '#2,14,038', 'WomensKurtasKurtis': '#15710'}",4.4,1190.0
Wrangler Men's Solid Slim fit Casual Shirt,Unknown,"{'ClothingAccessories': '#3,02,692', 'MensCasualShirts': '#15275'}",3.5,897.0
United Colors of Benetton Men's Checkered Slim fit Casual Shirt,Unknown,"{'ClothingAccessories': '#52,792', 'MensCasualShirts': '#1983'}",4.0,842.0
W for Woman Women's Straight Kurta,Unknown,"{'ClothingAccessories': '#1,74,506', 'WomensKurtasKurtis': '#12874'}",4.3,679.0
Indian Terrain Men's Solid Regular Fit Casual Shirt,Indian Terrain,"{'ClothingAccessories': '#7,90,177', 'MensCasualShirts': '#43211'}",5.0,885.0
United Colors of Benetton Boy's Striped Regular Fit Shirt,Unknown,"{'ClothingAccessories': '#11,653', 'BoysShirts': '#39'}",4.5,489.0
Newport Men's Slim Fit Jeans,NEWPORT,"{'ClothingAccessories': '#98,264', 'MensJeans': '#2578'}",3.2,537.0
Inner's Hub Gypsy Mens Cotton White Sleeveless Vest Inner wear Combo Pack of 5,Inner's Hub,"{'ClothingAccessories': '#38,082', 'MensUnderwearVests': '#286'}",3.2,299.0
Park Avenue Solid Cotton Medium Green Slim Fit Cutaway Collar Full Sleeve Shirt,Unknown,"{'ClothingAccessories': '#71,867', 'MensFormalShirts': '#1822'}",4.0,679.0
Neon Motorsport: Be Thou My Vision: Racing/Motorsport Themed Graphics Printed on Round Neck Cotton t-Shirt for Women and Girls.,Neon Motorsport,"{'ClothingAccessories': '#2,80,396', 'GirlsT_Shirts': '#2739'}",4.0,599.0
Amazon Brand - Eden & Ivy Women's Regular fit Shirt,Unknown,"{'ClothingAccessories': '#1,73,117', 'WomensBlousesShirts': '#2428'}",4.0,544.0
Rious Women's Rayon Printed Kurti Combo,Rious,"{'ClothingAccessories': '#1,70,323', 'WomensSalwarSuits': '#1724', 'WomensKurtasKurtis': '#12591'}",3.5,799.0
Miss Chase Women's Magenta Mini Shift Dress,Miss Chase,"{'ClothingAccessories': '#93,751', 'WomensDresses': '#2101'}",3.3,759.0
Sathiyas Girls Frocks,Sathiyas,"{'ClothingAccessories': '#13,22,332', 'GirlsDressesJumpsuits': '#19374'}",5.0,399.0
NUSH by Anushka Sharma Satin Empire Dress,NUSH by Anushka Sharma,"{'ClothingAccessories': '#6,20,298', 'WomensDresses': '#13629'}",5.0,1105.0
berge' Boys's Navy Blue Knits Track Pant,berge',"{'ClothingAccessories': '#1,56,146', 'BoysSportsTrousers': '#146'}",4.6,795.0
Park Avenue Men's Slim fit Casual Shirt,Unknown,"{'ClothingAccessories': '#2,64,640', 'MensCasualShirts': '#12983'}",4.0,899.0
Exotic India Women's Silk Stole,Exotic India,"{'ClothingAccessories': '#1,67,449', 'WomensClothing': '#81411'}",3.9,531.0
ADA Lucknow Chikan Handmade Regular Wear Cotton Kurti Kurtas (A223748 Red),Ada,"{'ClothingAccessories': '#5,83,683', 'WomensKurtasKurtis': '#38866'}",4.3,999.0
People Men's Plain Regular Fit T-Shirt,Unknown,"{'ClothingAccessories': '#2,26,500', 'MensT_Shirts': '#17567'}",3.7,399.0
ALL ABOUT PINKS® Formal Cotton Stripe Dresses for Girls Birthday Dress Baby Girl Frocks Party Dress for Girls Dresses Girls Frock Dress Frock for Girls,ALL ABOUT PINKS,"{'ClothingAccessories': '#3,69,591', 'GirlsDressesJumpsuits': '#4895'}",3.0,498.0
Women Top Heavy Fabric Saree For Women (KGF 1 bag_WIth Blouse Piece),Women Top,"{'ClothingAccessories': '#22,074', 'WomensSarees': '#1249'}",4.0,699.0
Saree For Women Party Wear Latest Designer Chanderi Cotton Zari Border Work Saree With Blouse Piece Material Low Price Sarees Below 300 Rupees Half Offer Under 300 Combo Georgette Printed Lace Kanjivaram Banarasi Jacquard Mysore Art Silk New Collection 2019 In Beautiful Sadi Kanchipuram Bollywood Bhagalpuri Kalamkari Embroidered Free Size Sari Ruffel Mirror Pattu Poly Satin Net Sana Linen Chiffon Marriage Replica Wedding Casual Below 500 Rupees Sari New Releases Most Wished For Most Gifted,RAJESHWAR FASHION WITH RF,"{'ClothingAccessories': '#38,397', 'WomensSarees': '#2066'}",4.0,236.0
Karmic Vision Georgette Shirt Dress,Karmic Vision,"{'ClothingAccessories': '#54,695', 'WomensDresses': '#1233'}",4.5,692.0
"New Radhika Enterprises Women's Cotton Maxi Jaipuri Printed Dress (FR_63, Multicolour, Free Size)",New Radhika Enterprises,"{'ClothingAccessories': '#95,446', 'WomensEthnicUnstitchedFabric': '#1285'}",5.0,329.0
Devil Men's Bike/Scooter Water Proof Blue Plain Rain Coat with Bag Large (Blue),Devil,"{'SportsFitnessOutdoors': 'Amazon Bestsellers Rank #28,517'}",3.3,699.0
Michelangelo Black and White HIP HOP Baseball/Trucker Hip Hop Cap For Men and Women Unisex Couple Cap Couple Goal,Michelangelo,"{'ClothingAccessories': '#9,28,538', 'MensCapsHats': '#7848'}",3.0,425.0
AJ Dezines Kids Indo Western Set For Boys,Unknown,"{'ClothingAccessories': '#1,16,459', 'BoysKurtaSets': '#319'}",4.6,748.0
"KUNDAN SULZ GWALIOR Men's Poly Viscose 1.20 m Unstitched Trousers Fabric (Multicolour, Free Size) - Pack of 4",Unknown,"{'ClothingAccessories': '#1,00,094', 'MensTrousersUnstitchedFabric': '#98'}",3.7,647.0
Krypmax Men's Winter Caps Woolen Plain Skull Beanie Knit Cap Free Size,Krypmax,"{'ClothingAccessories': '#1,66,012', 'MensCapsHats': '#1693'}",5.0,220.0
Pepe Jeans Boy's Plain Regular fit Shirt,Unknown,"{'ClothingAccessories': '#2,63,062', 'BoysShirts': '#1846'}",3.5,1132.0
BASIICS by La Intimo Men's Ultra-Soft Classic Brief Underwear (Pack of 2),BASIICS,"{'ClothingAccessories': '#4,64,898', 'MensUnderwearBriefs': '#3246'}",4.0,539.0
Ruggers Men's Striped Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#1,52,779', 'MensT_Shirts': '#11625'}",3.9,274.0
"NEON ROCK NR Captain Cap, Sailor Cap, Marine Cap (C0157) (Jet Black)",NEON ROCK,"{'ClothingAccessories': '#6,63,573', 'MensCapsHats': '#5733'}",5.0,499.0
THE HAT DEPOT 200G1015 Classic Cool Soft Mesh Fedora hat (S/M,The Hat Depot,"{'ClothingAccessories': '#18,40,620', 'MensCapsHats': '#15452'}",4.5,0.0
Peter England Men's Solid Slim Fit Formal Shirt,Unknown,"{'ClothingAccessories': '#3,40,089', 'MensFormalShirts': '#12400'}",3.4,649.0
PerfectBlue Cotton Saree with Blouse Piece,PERFECTBLUE,"{'ClothingAccessories': '#40,989', 'WomensSarees': '#2301'}",3.6,399.0
Flying Machine Men's Printed Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#2,97,985', 'MensT_Shirts': '#23587'}",2.0,539.0
PalmTree Boys' Striped Regular Fit Shirt,PalmTree,"{'ClothingAccessories': '#5,46,730', 'BoysShirts': '#4270'}",3.0,0.0
DIMPY GARMENTS BuyNewTrend Black Cotton Lycra Top with Jacket,DIMPY GARMENTS,"{'ClothingAccessories': '#1,42,619', 'WomensTops': '#4709'}",3.3,499.0
Jockey Men's Cotton Brief (US17_Graphite_Small),Unknown,"{'ClothingAccessories': '#6,31,362', 'MensUnderwearBriefs': '#4232'}",5.0,0.0
Rangriti Women's Straight Kurta,Unknown,"{'ClothingAccessories': '#62,774', 'WomensKurtasKurtis': '#5007'}",3.7,329.0
Forever 21 Women's Cotton Body Con Dress,Unknown,"{'ClothingAccessories': '#3,23,124', 'WomensDresses': '#6843'}",5.0,816.0
United Colors of Benetton Girls' Plain Regular Fit T-Shirt,Unknown,"{'ClothingAccessories': '#4,85,353', 'GirlsT_Shirts': '#5304'}",4.0,463.0
Marks & Spencer Unisex's Shorts,Unknown,"{'ClothingAccessories': '#4,47,456', 'BoysShorts': '#2097'}",5.0,649.0
Wish Karo Baby Girls Net Frock Dress - (fe2453rd),Wish Karo,"{'ClothingAccessories': '#6,11,472', 'GirlsDressesJumpsuits': '#8359'}",3.5,549.0
C&H Net Embroidery Saree With Embroidery Blouse,C&H,"{'ClothingAccessories': '#92,958', 'WomensSarees': '#5254'}",3.9,1099.0
Ambika Creation Women's Mulmul Cotton Printed Saree without Blouse Piece (Multicolour),Ambika Creation,"{'ClothingAccessories': '#17,28,020', 'WomensSarees': '#153181'}",5.0,650.0
Raghavjee Sarees Women's Crepe Georgette Unstitched Dress Material (Orange_Free Size),Raghavjee Sarees,"{'ClothingAccessories': '#2,08,980', 'WomensEthnicUnstitchedFabric': '#3146'}",3.6,374.0
VERO MODA Cotton a-line Dress,Unknown,"{'ClothingAccessories': '#1,25,806', 'WomensDresses': '#2838'}",3.0,699.0
Arrow Sports Men's Printed Slim Fit Casual Shirt,Arrow Sports,"{'ClothingAccessories': '#17,140', 'MensCasualShirts': '#424'}",4.0,799.0
TOMMY HILFIGER Women's Plain Slim Fit T-Shirt,Unknown,"{'ClothingAccessories': '#1,72,419', 'MaternityT_Shirts': '#42'}",1.0,1005.0
Lee Men's Geometric Print Slim Fit Casual Shirt,Unknown,"{'ClothingAccessories': '#2,20,274', 'MensCasualShirts': '#10298'}",3.4,899.0
Rangriti Women's Straight Kurta,Unknown,"{'ClothingAccessories': '#33,357', 'WomensKurtasKurtis': '#2863'}",4.0,646.0
612 League Girls' Dress,Unknown,"{'ClothingAccessories': '#2,77,188', 'GirlsDressesJumpsuits': '#3601'}",4.0,1148.0
J B Fashion Silk with Blouse Piece Saree (HP-Combo-pinkblue-ramared_Multi_FS),J B Fashion,"{'ClothingAccessories': '#1,86,798', 'WomensSarees': '#10540'}",1.5,522.0
Royal Export Women's Cotton Printed Dress,Royal Export,"{'ClothingAccessories': '#2,49,728', 'WomensDresses': '#5329'}",3.0,999.0
Pistaa women's Navy Blue Solid Cotton Kurta with two patch pockets & Plus Size,Pistaa's,"{'ClothingAccessories': '#1,83,703', 'WomensKurtasKurtis': '#13576'}",3.9,694.0
Women's Cotton Long Length Princess line Kurti with side pockets,The Red Saffron,"{'ClothingAccessories': '#17,68,236', 'WomensKurtasKurtis': '#113658'}",5.0,0.0
BIBA Women's Anarkali Kurta,BIBA,"{'ClothingAccessories': '#2,11,577', 'WomensKurtasKurtis': '#15538'}",3.2,1696.0
ESNINO Boys' Cotton T-Shirt (Pack of 3),Unknown,"{'ClothingAccessories': '#1,45,399', 'BoysT_Shirts': '#2516'}",4.0,419.0
"Knotyy Combo Beanie Caps, Woolen Caps, Knitted Slouchy Caps, Skull Cap for Men & Women (Pack of 2)",Knotyy,"{'ClothingAccessories': '#10,130', 'MensCapsHats': '#130', 'WomensClothing': '#5522'}",4.1,449.0
The Dry State Men's Cotton T-Shirt(GTSDW01-$P_Blue),The Dry State,"{'ClothingAccessories': '#5,33,664', 'MensT_Shirts': '#43326'}",3.4,379.05
SHOPMOZO Pure Cotton Checkered Printed Night Suit for Boys Top and Bottom Combo Sleep Wear (SM-00199BOYSSWSS Blue),SHOPMOZO,"{'ClothingAccessories': '#8,41,089', 'BoysSleepsuits': '#166'}",1.0,1299.0
Dsk Studio Woman's Crepe 3/4 Sleeve Regular fit Top_dtp1006_White,DSK STUDIO,"{'ClothingAccessories': '#3,07,662', 'WomensTops': '#10525'}",1.0,249.0
Cherokee by Unlimited Boys' T-Shirt,Unknown,"{'ClothingAccessories': '#3,35,360', 'BoysT_Shirts': '#6438'}",5.0,199.0
ATEESA By fbb Women's Straight Kurta,ATEESA By FBB,"{'ClothingAccessories': '#80,613', 'WomensKurtasKurtis': '#6361'}",4.0,779.0
Peter England Men's Solid Regular Fit Cotton Formal Shirt,Unknown,"{'ClothingAccessories': '#5,65,621', 'MensFormalShirts': '#22191'}",3.3,749.0
ADA Lucknowi Chikankari Hand Embroidered Women's Cotton Kurta Kurti A207102,Ada,"{'ClothingAccessories': '#94,152', 'WomensKurtasKurtis': '#7341'}",4.5,1290.0
Converse Women Sweatshirt,Unknown,"{'ClothingAccessories': '#4,63,622', 'WomensSweatshirtsHoodies': '#2870'}",4.0,859.0
izha stores Women's Kerala Traditional Full Body Tissue Kasavu Saree with Blouse (Off-White),izha stores,"{'ClothingAccessories': '#11,27,574', 'WomensSarees': '#77770'}",5.0,2999.0
Zoompaa Ladies Stylish & Modern Dungaree,Zoompaa,"{'ClothingAccessories': '#54,884', 'WomensJumpsuits': '#143'}",4.3,999.0
KOTTY Women's Sleveless Denim Jacket in Light Blue,KOTTY,"{'ClothingAccessories': '#2,24,422', 'BoysKurtaSets': '#514', 'WomensJeansJeggings': '#3441'}",3.0,999.0
Arrow Men's Business Trousers,Unknown,"{'ClothingAccessories': '#52,567', 'MensFormalTrousers': '#334'}",4.0,759.0
The SV Style Unisex Yellow Hoodie with Black Print: BE Fearless BE Strong BE You/Printed Yellow Hoodie/Graphic Printed Hoodie/Hoodie for Men & Women/Warm Hoodie/Unisex Hoodie,The SV Style,"{'ClothingAccessories': '#86,371', 'MensSweatshirtsHoodies': '#1390'}",4.0,750.0
1 Stop Fashion Women's Regular fit Top,1 Stop Fashion,"{'ClothingAccessories': '#5,01,077', 'WomensTops': '#16899'}",3.0,284.0
John Miller Men's Formal Trousers,John Miller,"{'ClothingAccessories': '#2,68,820', 'MensFormalTrousers': '#2253'}",3.8,1350.0
GULMOHAR JAIPUR Women's Cotton Jaipur Round Neck A-line Kurti,GULMOHAR JAIPUR,"{'ClothingAccessories': '#1,05,050', 'WomensKurtasKurtis': '#8054'}",4.0,599.0
Amazon Brand - Symbol Men's T-Shirt,Unknown,"{'ClothingAccessories': '#39,114', 'MensT_Shirts': '#2557'}",3.3,219.0
Newport University Men's Slim Fit Jeans (NUJN0816A_Light Blue_36),Unknown,"{'ClothingAccessories': '#75,264', 'MensJeans': '#1904'}",3.8,584.0
Punkster Cotton Lycra Green Sleeveless Top for Girls,Punkster,"{'ClothingAccessories': '#4,07,770', 'GirlsT_Shirts': '#4290'}",3.0,239.0
ONN NR323 Men's White Cotton Vest Pack of 6,ONN,"{'ClothingAccessories': '#10,58,700', 'MensUnderwearVests': '#4304'}",5.0,999.0
ADA Lucknow Chikankari Handicraft Womens Straight Cotton Kurti Kurtas A220767,Ada,"{'ClothingAccessories': '#96,606', 'WomensKurtasKurtis': '#7542'}",3.4,1499.0
"VIMAL AND 0-DEGREE Men's Polyester Trouser Fabric, 1.2 m (Black)",VIMAL AND 0-DEGREE,"{'ClothingAccessories': '#2,82,659', 'MensTrousersUnstitchedFabric': '#273'}",2.5,410.0
Jevi Prints Women's Synthetic Dress Material,Jevi Prints,"{'ClothingAccessories': '#3,33,817', 'WomensEthnicUnstitchedFabric': '#5427'}",3.4,569.0
Dollar Bigboss Men's Brief (Pack of 2),Dollar Bigboss,"{'ClothingAccessories': '#2,77,160', 'MensUnderwearBriefs': '#2118'}",3.6,215.0
V4M Men's Classic Biker Stripe Limited Edition Genuine Leather Jacket,V4M,"{'ClothingAccessories': '#3,99,473', 'MensJackets': '#4504'}",4.6,3999.0
Van Heusen Men's Plain Slim Fit Formal Shirt,Unknown,"{'ClothingAccessories': '#5,05,294', 'MensFormalShirts': '#19719'}",5.0,1149.0
Soch Women Kurta,Soch,"{'ClothingAccessories': '#1,86,561', 'WomensKurtasKurtis': '#13760'}",4.0,399.0
TOMMY HILFIGER Men's Checkered Regular Fit Casual Shirt,Unknown,"{'ClothingAccessories': '#86,927', 'MensCasualShirts': '#3575'}",3.4,2749.0
Byford By Pantaloons Men's Striped Slim fit T-Shirt,Unknown,"{'ClothingAccessories': '#44,837', 'MensT_Shirts': '#3018'}",4.6,293.0
Aalia Art Silk with Blouse Piece Saree,Unknown,"{'ClothingAccessories': '#5,76,468', 'WomensSarees': '#33720'}",5.0,537.0
United Colors of Benetton Girls' Regular Fit Jumpsuit,Unknown,"{'ClothingAccessories': '#1,90,317', 'GirlsDressesJumpsuits': '#2518'}",3.7,730.0
"Neo Garments Kids (Boys & Girls), Round Neck Cotton T-Shirt | Size - S-23(1YR - 2YR), M-25 (2YR - 3YR), L-27 (4YR - 5YR), XL-30 (6YR - 7YR) |",Neo Garments,"{'ClothingAccessories': '#35,002', 'BoysT_Shirts': '#491'}",1.0,369.0
Van Heusen Men's Plain Regular Fit Formal Shirt,Unknown,"{'ClothingAccessories': '#15,99,985', 'MensFormalShirts': '#55803'}",5.0,999.0
Shiroya Brothers Women's Banarasi Jacquard Unstitched Dress Material,shiroya brothers,"{'ClothingAccessories': '#22,160', 'WomensEthnicUnstitchedFabric': '#243'}",5.0,699.0
BIBA Women's Straight Fit Pants,BIBA,"{'ClothingAccessories': '#18,121', 'WomensChuridarSalwarBottoms': '#309'}",3.5,363.0
"Premium Cotton Strachable Women's Casual/Gym/Sports 3/4th Capri,Free Size, Pack of 4 Capri",FEELBLUE,"{'ClothingAccessories': '#2,54,802', 'WomensSportsShorts': '#187'}",4.0,575.0
Arrow Sports Men's Solid Regular Fit T-Shirt,Arrow Sports,"{'ClothingAccessories': '#1,68,519', 'MensT_Shirts': '#12896'}",3.8,519.0
"Hupshy® Beanie Caps, Woolen Caps, Knitted Slouchy Caps, Skull Cap for Men & Women (21)",Hupshy,"{'ClothingAccessories': '#70,482', 'MensCapsHats': '#772'}",4.6,299.0
"Deewa Navy,Red & White Checked Polyester Crepe Casual Top",Deewa,"{'ClothingAccessories': '#6,86,453', 'WomensTops': '#23483'}",4.0,299.0
blackberrys Men's Slim Fit Formal Trousers,Unknown,"{'ClothingAccessories': '#48,195', 'MensFormalTrousers': '#293'}",3.8,1049.0
nauti nati Baby Boy's Shirt,nauti nati,"{'ClothingAccessories': '#6,23,567', 'BoysShirts': '#4901'}",3.8,501.0
Jevi Prints Women's Pure Cotton Green & Orange Ikat Print Saree with Blouse Piece (Divisha-304_Green & Orange_Free Size),Jevi Prints,"{'ClothingAccessories': '#2,35,780', 'WomensSarees': '#13160'}",4.0,664.0
Flying Machine Boys' Shirt,Unknown,"{'ClothingAccessories': '#2,02,927', 'BoysShirts': '#1340'}",4.5,574.0
BIBA Women's cotton straight Kurta,BIBA,"{'ClothingAccessories': '#10,641', 'WomensKurtasKurtis': '#998'}",3.6,333.0
Flying Machine Men's Casual Shirt,Unknown,"{'ClothingAccessories': '#5,68,351', 'MensCasualShirts': '#31321'}",5.0,899.0
ANTS Women's Regular Fit Top,ANTS,"{'ClothingAccessories': '#7,66,790', 'WomensTops': '#26586'}",5.0,309.0
dermawear Men's Zenrik-G Gynaecomastia Vest,dermawear,"{'ClothingAccessories': '#10,550', 'MensUnderwearVests': '#125'}",3.9,950.0
Bfly Women's Printed Stretchable Cotton Long Tunic,Bfly,"{'ClothingAccessories': '#10,184', 'WomensBlousesShirts': '#97'}",3.6,429.0
WEXFORD Men's Half Sleeve Round Neck Printed Casual T-Shirt - WEX-HSPL043B,WEXFORD,"{'ClothingAccessories': '#1,05,247', 'MensT_Shirts': '#7712'}",2.8,379.0
Aurelia Women's Straight Fit Kurta,Unknown,"{'ClothingAccessories': '#84,587', 'WomensKurtasKurtis': '#6652'}",3.7,584.0
QUEERY Women 22 Inch Long Gloves Pack of 3 Pair with Pollution Mask Set of 3,QUEERY,"{'ClothingAccessories': '#13,75,560', 'WomensClothing': '#696765'}",2.0,399.0
"Celebrino Men's Dryfit Polyester Muscle Tee for Sports and Gym, Pack of 3",Celebrino,"{'ClothingAccessories': '#52,022', 'MensSportsT_ShirtsJerseys': '#290'}",4.0,398.0
GiftsCafe Kids Casual Tshirts Rakshabandhan Special Cotton Worlds Best Brother/Sister Printed Matching tees for Boys/Girls/Brothers/Sisters/Sibling/Family/Childeren Twinning Gifts - Set of 2,GiftsCafe,"{'ClothingAccessories': '#1,57,865', 'BoysT_Shirts': '#2765'}",5.0,599.0
nAzAqAt Women's Pure Cotton Lucknow Chikankari long length kurta kurti with fine multi color hand embroidery. Plus Sizes,nAzAqAt,"{'ClothingAccessories': '#4,27,854', 'WomensKurtasKurtis': '#29592'}",3.0,899.0
"nu-Lite Formal/Casual Silk Necktie Set with Pocket Square, Lapel Pin and Cufflinks for Men (Free Size, Blue)",nu-Lite,"{'ClothingAccessories': '#10,71,958', 'MensNeckties': '#7096'}",5.0,449.0
"Hidekin® - Top Off Your Getup with This Maori-IV Genuine Sheep Nappa Leather Black Jacket for a Sharp, Scene-Stealing Look.",Hidekin,"{'ClothingAccessories': '#1,93,607', 'MensJackets': '#2265'}",4.0,6519.0
FIMS - Fashion is my style Women’s Cotton Lycra Molded Cup|Sports Bra|Gym Bra|Yoga Bra|Running Bra|Teenage Bra|Sports Bra Women|Sports Bra for Women for Gym|Sports Bra for Girls|Pack of 2|,FIMS - Fashion is my style,"{'ClothingAccessories': '#17,653', 'WomensSportsBras': '#81'}",3.4,334.0
People Men's Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#2,95,522', 'MensT_Shirts': '#23470'}",4.0,199.0
Rangmanch By Pantaloons Women's Rayon Straight Kurta,Unknown,"{'ClothingAccessories': '#53,210', 'WomensKurtasKurtis': '#4369'}",3.0,710.0
Winter wear Kurta for Women,Generic,"{'ClothingAccessories': '#9,28,664', 'WomensKurtasKurtis': '#60433'}",5.0,1030.0
612 League Boy's Plain Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#3,67,164', 'BoysT_Shirts': '#7132'}",4.0,398.0
PATRORNA Antimicrobial Silk Blend Women EmpireNighty/Night Gown/Night Dress in Pink Floral Print (Size S - 7XL),PATRORNA,"{'ClothingAccessories': '#4,85,727', 'WomensNightiesNightdresses': '#5078'}",3.0,2299.0
